href,restaurantName,tags,address,schedule,latitude,longitude
https://www.ubereats.com/mx/store/los-vaqueros/ZFEaRyGDUqq3krI5ES4_Rg,Los Vaqueros,4.2 xStar (41) • Desayuno y brunch • $ • Información,"Calle Rafael Castillo 73

Tláhuac, DF",Domingo10:00 a.m. - 7:45 p.m.LunesMartes - Sábado10:00 a.m. - 7:45 p.m.,19.270509,-98.9981903
https://www.ubereats.com/mx/store/la-cochinita-del-ajusco/_Lt96_9hW1WEUrzBUAS-sg,La Cochinita del Ajusco,3.9 xStar (50) • Desayuno y brunch • $$ • Información,"Calle Rafael Castillo 73

Tláhuac, DF",Domingo10:00 a.m. - 6:45 p.m.LunesMartes - Sábado10:00 a.m. - 6:45 p.m.,19.270404504371655,-98.99816345682487
https://www.ubereats.com/mx/store/dulceria-luna-mexico-city/dk0icsTYXRC_hIvE9NLKJQ,Dulceria Luna (Mexico City),5.0 xStar (7) • Botanas • Postres • Golosinas • Información,"Avenida Miguel Hidalgo 9b

Milpa Alta, LATAM",Domingo9:30 a.m. - 9:00 p.m. • MenúLunes9:00 a.m. - 9:00 p.m. • MenúMartes - Viernes9:00 a.m. - 9:00 p.m. • Menú9:00 a.m. - 9:00 p.m. • MenúSábado9:30 a.m. - 9:00 p.m. • Menú,19.19687,-99.00581
https://www.ubereats.com/mx/store/hamburguesas-y-alitas-monstruo-ciudad-de-mexico/kr2nruq3SpaIZ36Gw--AKA,HAMBURGUESAS Y ALITAS MONSTRUO (Ciudad de mexico),4.2 xStar (28) • Alitas • Americana • Comida rápida • Información,"Huayatla 57

La Magdalena Contreras, DF",Domingo2:15 p.m. - 3:00 a.m.Lunes3:00 p.m. - 1:00 a.m.Martes3:30 p.m. - 3:00 a.m.MiércolesJueves4:00 p.m. - 3:00 a.m.Viernes2:30 p.m. - 3:00 a.m.Sábado3:30 p.m. - 3:00 a.m.,19.30454,-99.253345
https://www.ubereats.com/mx/store/el-elote-loco/935piMqgT_iX-ntb-u9sDA,El Elote Loco,"4.4 xStar (1,000+) • Americana • Sándwiches • Comida económica • Hamburguesas • $ • Información","Avenida Chicoasén

Tlalpan, DF",Domingo1:00 p.m. - 11:00 p.m.Lunes - Jueves2:00 p.m. - 10:45 p.m.Viernes - Sábado1:15 p.m. - 11:59 p.m.,19.2847535,-99.229482
https://www.ubereats.com/mx/store/el-gallo-tacos-%26-wings/fBwqjbvbWfiXhcpO7_OAKw,El Gallo Tacos & Wings,4.8 xStar (210+) • Americana • Sándwiches • Hamburguesas • $$$ • Información,"Emilio Carranza 243-2do piso, col, La Magdalena, La Magdalena Contreras Ciudad de México, CDMX, México

Ciudad de Mexico, LATAM",Domingo11:30 a.m. - 4:30 p.m.Lunes - MartesMiércoles - Jueves3:20 p.m. - 9:30 p.m.Viernes - Sábado3:30 p.m. - 11:00 p.m.,19.3022558,-99.2461877
https://www.ubereats.com/mx/store/osquites-mexico-city/oNqYqTwwW5ega6qbgLQxfQ,Osquites (Mexico City), • Comida callejera • Comida económica • Ambiente familiar • Comida rápida • Información,"Gardenia 23

Ciudad de México, LATAM",Domingo5:00 p.m. - 9:30 p.m.LunesMartes - Jueves5:00 p.m. - 9:30 p.m.Viernes - Sábado5:00 p.m. - 10:00 p.m.,19.331003679248486,-99.24816964665376
https://www.ubereats.com/mx/store/lulaas-burgers/UurPdsHCRfesXKppp3OHHg,Lulaa’s Burgers ,4.8 xStar (900+) • Americana • Sándwiches • Comida económica • Hamburguesas • $$ • Información,"Puebla 23

Ciudad de México, DF",Domingo3:00 p.m. - 8:30 p.m.Lunes2:00 p.m. - 7:00 p.m.Martes - Sábado2:00 p.m. - 9:30 p.m.,19.31273487154617,-99.22888562698344
https://www.ubereats.com/mx/store/delicias-y-antojos-cunis/KQ9muSOTT5Ov1gehVoof3w,Delicias y Antojos Cuñis,4.6 xStar (500+) • Mexicana • Tacos • Tacos • $ • Información,"And. Flor de Berro 36

, CDMX",Domingo - Viernes2:00 p.m. - 7:30 p.m.Sábado,19.3184362,-99.2521394
https://www.ubereats.com/mx/store/hamburguesas-tere-tono/5hrfllQHTeGFtcfn_mxSPQ,Hamburguesas Tere Toño,"4.8 xStar (4,000+) • Hamburguesas • Comida económica • $ • Información","Soledad 183, San Nicolás Totolapan

Ciudad de México, CDMX",Domingo1:15 p.m. - 10:15 p.m.Lunes - MartesMiércoles1:15 p.m. - 10:15 p.m.Jueves1:20 p.m. - 10:00 p.m.Viernes3:00 p.m. - 10:00 p.m.Sábado1:20 p.m. - 10:00 p.m.,19.2980887,-99.2402228
https://www.ubereats.com/mx/store/taqueria-pastorcito-mixe-mexico-city/Dr8af9SnSfat9LbnvOCV7g,,,,,,
https://www.ubereats.com/mx/store/tortas-locas-hipocampo-san-jeronimo/S1ZoCEW5SlmDZIG2ynlqIg,Tortas Locas Hipocampo (San Jerónimo),"4.4 xStar (3,000+) • Mexicana • $$ • Información","Asunción 76

La Magdalena Contreras, DF",Domingo10:00 a.m. - 9:30 p.m.Lunes - Jueves12:00 p.m. - 9:30 p.m.Viernes - Sábado10:00 a.m. - 9:30 p.m.,19.324720418594257,-99.22476731779538
https://www.ubereats.com/mx/store/el-bajio-cocina-mexicana-artz-pedregal/Zg9j3yZFQjSMtm3hiCcH9g,El Bajío Cocina Mexicana (Artz Pedregal),"4.7 xStar (3,000+) • Mexicana • Ambiente familiar • Gourmet • Especialidades • Premium • $$$$ • Información","ADOLFO RUIZ CORTINES 3720 ALVARO OBREGÓN

Mexico City, Ciudad de Mexico",Domingo8:00 a.m. - 1:00 p.m. • Desayuno1:00 p.m. - 8:30 p.m. • ComidaLunes - Miércoles8:00 a.m. - 1:00 p.m. • Desayuno1:00 p.m. - 9:30 p.m. • ComidaJueves - Sábado8:00 a.m. - 1:00 p.m. • Desayuno1:00 p.m. - 10:30 p.m. • Comida,19.3126516,-99.2192972
https://www.ubereats.com/mx/store/tacos-pin-mexico-city/h2kLmNbwX8-p7WvMkdG2iQ,Tacos PIN (Mexico City),4.8 xStar (110+) • Mexicana • Latinoamericana • Mexicana • $ • Información,"Calle Becal Mz 129 Lt 19

Tlalpan, LATAM",Todos los días12:00 a.m. - 11:59 p.m.,19.2909673,-99.2255111
https://www.ubereats.com/mx/store/tamales-roger-mariposas-6-la-magdalena/Em45SQe8TRS3U1eUPe-qyA,"Tamales Roger ( Mariposas 6, La Magdalena )", • Mexicana • Tamales • Información,"Mariposas 6

La Magdalena Contreras, DF",DomingoLunes - Sábado6:30 p.m. - 11:00 p.m.,19.32353,-99.24463
https://www.ubereats.com/mx/store/emma-mexico-city/Z_og0HYRVlSvNdfWpGeMNg,Emma (Mexico City),3.8 xStar (34) • Crepe • Postres • Postres • $ • Información,"Avenida Ojo de Agua 43

La Magdalena Contreras, DF",Domingo2:00 p.m. - 9:00 p.m.LunesMartes - Sábado2:00 p.m. - 9:00 p.m.,19.31223,-99.26033
https://www.ubereats.com/mx/store/amano-reposteria-san-jeronimo/yOPRV5cjRvufff0zX5lw-w,Amano Reposteria 🍪🎂🥐🥧 (San Jeronimo),"4.8 xStar (3,000+) • Desayuno y brunch • Postres • Panadería • Pasteles • Americana • Postres • $$$$ • Información","Av. San Jerónimo 924

Mexico City, Mexico City",Todos los días7:30 a.m. - 8:30 p.m.,19.32802652485017,-99.21858790835738
https://www.ubereats.com/mx/store/la-pinchi-rebanada/w8bcPoyIWwamEvEjTHbg1g, la pinchi rebanada, • Pizza • Americana • Italiana • Información,"Calle Heroes de Padierna 131

,",DomingoLunes - Sábado2:00 p.m. - 10:00 p.m.,19.325234303115923,-99.2237579343596
https://www.ubereats.com/mx/store/hamburguesa-rm-san-jeronimo/8YU83-4sXSW_4j7xBJyvPA,Hamburguesa RM - San Jerónimo,4.8 xStar (70) • Americana • Sándwiches • Comida económica • Hamburguesas • $$ • Información,"Av San Francisco #88

La Magdalena Contreras, LATAM",Domingo - LunesMartes - Viernes2:00 p.m. - 9:00 p.m.Sábado2:00 p.m. - 9:30 p.m.,19.31285,-99.2358
https://www.ubereats.com/mx/store/las-del-barrio-mexico-city/idlMqhmfV-CxXtvjLKWJDQ,Las Del Barrio (Mexico City),5.0 xStar (2) • Mexicana • Alitas • Pollo • Información,"Avenida Luis Cabrera 2

La Magdalena Contreras, LATAM",Domingo2:30 p.m. - 10:30 p.m.Lunes - MartesMiércoles - Sábado2:30 p.m. - 10:30 p.m.,19.32031999023884,-99.24085255504855
https://www.ubereats.com/mx/store/la-mansion-periferico-sur/jxIWB2p8Ryi7fo_NTazXkg,La Mansion Periferico Sur,4.4 xStar (410+) • Americana • Comida rápida • Hamburguesas • Perros calientes • $$$$ • Información,"Periférico Sur no. 5268

Mexico City, Ciudad de Mexico",Todos los días1:00 p.m. - 7:00 p.m. • Menú1:00 p.m. - 10:00 p.m. • Menú,19.3031543,-99.1735551
https://www.ubereats.com/mx/store/pizzarella-la-magdalena-contreras/MhhDAjvqX1uIJ3qnJ-H5vg,Pizzarella (La Magdalena Contreras), • Pizza • Americana • Gourmet • Comida rápida • Perros calientes • Hamburguesas • Tacos • Burritos • Postres • Bebidas • Comida económica • Ambiente familiar • Información,"Avenida Corona del Rosal 1

La Magdalena Contreras, LATAM",Domingo2:15 p.m. - 8:30 p.m.Lunes - Sábado3:15 p.m. - 9:30 p.m.,19.326125040961756,-99.24614143275305
https://www.ubereats.com/mx/store/el-botanero-loco/wS6EdZg0VR-RVLs-PT4XpA,El Botanero Loco,5.0 xStar (5) • Hamburguesas • Americana • Sándwiches • Información,"Ayuntamiento 5

La Magdalena Contreras, LATAM",Domingo3:00 p.m. - 11:00 p.m.Lunes - Jueves4:00 p.m. - 10:00 p.m.Viernes - Sábado3:00 p.m. - 11:00 p.m.,19.31541,-99.2582333
https://www.ubereats.com/mx/store/cachitos-de-sabor/Veig1rAGXhOxUU0EZDt1ZQ,Cachitos De Sabor,4.9 xStar (7) • Postres • Café y té • Información,"Calle Panabá 21

Tlalpan, DF",Domingo5:00 p.m. - 10:00 p.m.Lunes6:00 p.m. - 10:00 p.m.Martes - Sábado5:00 p.m. - 10:00 p.m.,19.291667,-99.2327314
https://www.ubereats.com/mx/store/mystical-taste/z2yeXenkUKGnakJ7Ha8Svw,Mystical Taste,3.9 xStar (51) • Panadería • Repostería • Sándwich • $$$ • Información,"Emiliano Zapata 7

La Magdalena Contreras, LATAM",Domingo10:00 a.m. - 8:00 p.m.Lunes - Jueves12:00 p.m. - 10:00 p.m.Viernes12:00 p.m. - 11:00 p.m.Sábado10:00 a.m. - 11:00 p.m.,19.3218372,-99.2223612
https://www.ubereats.com/mx/store/lero-lero-pizza-napolitana/f-oOsyHdVTSPPiCht7GQAg,Lero Lero Pizza Napolitana,4.9 xStar (62) • Pizza • Americana • Italiana • $$$$ • Información,"Calle Magnolia 190 Local 6

Magdalena Contreras, LATAM",Domingo1:30 p.m. - 9:30 p.m. • MenúLunesMartes1:00 p.m. - 9:30 p.m. • MenúMiércoles1:30 p.m. - 9:30 p.m. • MenúJueves1:00 p.m. - 9:30 p.m. • Menú1:30 p.m. - 9:30 p.m. • MenúViernes - Sábado1:30 p.m. - 9:30 p.m. • Menú,19.321786,-99.2300313
https://www.ubereats.com/mx/store/kokoro/nFNM8YreSzulsaGhi_RPvg,Kokoro,4.7 xStar (100+) • Japonesa • $ • Información,"Anillo Perif. 4020, Jardines del Pedregal

Ciudad de México, Ciudad de México",Todos los días1:00 p.m. - 9:30 p.m.,19.3089797,-99.2136081
https://www.ubereats.com/mx/store/tacos-chabacano/GmsoKxNbR_638tVIAmaCEQ,Tacos Chabacano,5.0 xStar (6) • Tacos • Mexicana • Latinoamericana • Información,"Chabacano 110

La Magdalena Contreras, DF",Domingo5:00 p.m. - 11:00 p.m.LunesMartes - Jueves5:00 p.m. - 10:30 p.m.Viernes - Sábado5:00 p.m. - 11:00 p.m.,19.3093,-99.23398
https://www.ubereats.com/mx/store/cafeteria-malva/j3bR7BGSSa2howVNJhVl2w,Cafetería Malva,4.8 xStar (130+) • Salad / Sandwiches • Saludable • Ensaladas • Ensaladas • Sándwich • Sándwiches • $ • Información,"Malva 5

La Magdalena Contreras, CMX",DomingoLunes - Viernes9:00 a.m. - 8:00 p.m.Sábado9:00 a.m. - 7:00 p.m.,19.311036617504023,-99.24404819374205
https://www.ubereats.com/mx/store/la-malteaderia-iztaccihuatl/3V79yJxbQAWgcHe9u1eRmg,La Malteaderia (Iztaccihuatl),"4.8 xStar (1,000+) • Americana • Comida económica • $ • Información","495, Villa de Cortés

Ciudad de México, Ciudad de México",Domingo3:00 p.m. - 10:15 p.m.Lunes - Jueves4:00 p.m. - 10:15 p.m.Viernes - Sábado3:00 p.m. - 10:45 p.m.,19.3886063,-99.133209
https://www.ubereats.com/mx/store/big-d/_Kpixf6ySKqAwEJ6gC5Ihw,Big-D,4.9 xStar (700+) • Americana • Comida económica • $ • Información,"Sur 157 1435, Amp Ramos Millán

Ciudad de México, Ciudad de México",Domingo - Lunes6:50 p.m. - 10:45 p.m.Martes - MiércolesJueves - Viernes6:50 p.m. - 11:15 p.m.Sábado,19.3862329,-99.0960962
https://www.ubereats.com/mx/store/william-shakes-via-515/DllME9YwRqGcgJVQ1-iwYw,William Shakes (Via 515),4.6 xStar (900+) • Saludable • Vegetariana • Vegana • $$ • Información,"Viad. Río de la Piedad 515, Granjas México

Mexico City, Cuidad de México",Domingo8:15 a.m. - 5:30 p.m.Lunes6:45 a.m. - 10:36 p.m.Martes - Viernes6:45 a.m. - 10:15 p.m.Sábado8:15 a.m. - 5:30 p.m.,19.4059623,-99.1106053
https://www.ubereats.com/mx/store/fonda-argentina-aeropuerto/O2yCJs_MS1GwHvelwyygFA,Fonda Argentina (Aeropuerto),"4.6 xStar (2,000+) • Argentina • Ambiente familiar • Gourmet • Especialidades • Premium • $$$$ • Información","Calle 1 99

Mexico City, Ciudad de México",Domingo12:00 p.m. - 9:00 p.m.Lunes12:00 p.m. - 5:45 p.m.Martes12:00 p.m. - 3:45 p.m.Miércoles12:00 p.m. - 2:45 p.m.Jueves12:00 p.m. - 3:15 p.m.Viernes - Sábado12:00 p.m. - 10:00 p.m.,19.4160453,-99.0980753
https://www.ubereats.com/mx/store/el-rancho-de-don-juan-1/Lvx-8CydQreri9Dz7e3jxQ,El Rancho de Don Juan (1),"4.5 xStar (3,000+) • Mexicana • Ambiente familiar • $$$$ • Información","Francisco Fernández del Castillo 2902

,",Domingo1:00 p.m. - 2:00 a.m. • Menú10:00 a.m. - 10:00 p.m. • Menù GodìnLunes1:00 p.m. - 2:00 a.m. • Menú1:30 p.m. - 1:00 a.m. • MenúMartes - Jueves1:00 p.m. - 2:00 a.m. • Menú1:30 p.m. - 1:00 a.m. • Menú10:00 a.m. - 10:00 p.m. • Menù GodìnViernes - Sábado1:00 p.m. - 3:30 a.m. • Menú10:00 a.m. - 10:00 p.m. • Menù Godìn,19.3859098,-99.1341989
https://www.ubereats.com/mx/store/la-gordita-de-carlos/KZ8NWDrOTTGUMRmjdT3zWA,La Gordita De Carlos,4.4 xStar (700+) • Mexicana • Comida económica • $ • Información,"Av Canal de Tezontle 130, Barrio de la Asunción

Ciudad de México, Ciudad de México",DomingoLunes - Viernes1:00 p.m. - 9:00 p.m.Sábado12:00 p.m. - 9:00 p.m.,19.3887585,-99.117582
https://www.ubereats.com/mx/store/el-pambazo-loco/0pyQp6GlVaS91NCJgqWDmg,El Pambazo Loco,4.6 xStar (180+) • Mexicana • Latinoamericana • Mexicana • $ • Información,"Calzada Magdalena Mixhuca 15

Venustiano Carranza, LATAM",Domingo3:00 p.m. - 11:59 p.m.Lunes - MartesMiércoles - Sábado3:00 p.m. - 11:59 p.m.,19.41075,-99.12058
https://www.ubereats.com/mx/store/cemitas-y-tortas-las-delicias/H4LT39k2XLOwVQa0h9dbCw,Cemitas y Tortas las Delicias,"4.8 xStar (1,000+) • Hamburguesas • Americana • Comida rápida • $$ • Información","Avenida del Recreo 374

Iztacalco, Mexico City",Todos los días11:30 a.m. - 10:00 p.m.,19.3944554,-99.1109761
https://www.ubereats.com/mx/store/los-parientes-mexico-city/ilkKhffJX0KFmugd-_0vNg,Los Parientes (Mexico City),4.8 xStar (26) • Mexicana • Latinoamericana • Mexicana • Información,"Avenida Santiago 1

Iztacalco, LATAM",Todos los días10:00 a.m. - 5:30 p.m. • Menú Uber6:00 p.m. - 10:00 p.m. • Menú Vespertino,19.3903962,-99.1222798
https://www.ubereats.com/mx/store/los-gallos/kxyYa0GVTjKCvKtXp2yiZA,Los Gallos,"4.8 xStar (6,000+) • Mexicana • $$ • Información","Xola 87

Benito Juárez, Mexico City",Domingo11:30 a.m. - 10:00 p.m.Lunes - Miércoles12:30 p.m. - 9:30 p.m.Jueves12:30 p.m. - 10:30 p.m.Viernes12:30 p.m. - 11:00 p.m.Sábado11:30 a.m. - 11:00 p.m.,19.3945901,-99.1428279
https://www.ubereats.com/mx/store/pozoleria-flor-de-maiz-coruna/vb6DYM7SVRaG0J-oJQtIYQ,Pozoleria Flor de Maiz (Coruña),4.4 xStar (700+) • Mexicana • Latinoamericana • Mexicana • $$$ • Información,"Avenida Coruña 804

Iztacalco, DF",Domingo9:00 a.m. - 9:00 p.m.Lunes9:00 a.m. - 9:30 p.m.Martes9:00 a.m. - 8:00 p.m.Miércoles - Sábado9:00 a.m. - 9:00 p.m.,19.4012823,-99.1344439
https://www.ubereats.com/mx/store/charly-tacos-sifon-df/ml9hR1qjQrGi5GsfWJ3qkQ,Charly Tacos Sifón (DF),4.9 xStar (110+) • Tacos • Información,"Cardiologos 63 A Mexico

,",Todos los días2:00 p.m. - 1:00 a.m.,19.3738033,-99.1137767
https://www.ubereats.com/mx/store/burgeer-house-iztacalco/6KqDKkhdQxae7xmu4B_8-A,Burgeer House (Iztacalco),"4.7 xStar (1,500+) • Americana • Comida económica • $ • Información","Calle Ote. 116 2851, Bramadero Ramos Millán

Ciudad de México, Ciudad de México",Domingo6:00 p.m. - 9:30 p.m.Lunes - MartesMiércoles - Sábado5:30 p.m. - 10:45 p.m.,19.3885384,-99.0972356
https://www.ubereats.com/mx/store/mimi-sushi-ixtayopan-mexico-city/oRO5EBhaW7WyqPrdEqrYkw,Mimi Sushi  Ixtayopan (Mexico City),4.7 xStar (46) • Japonesa • Sushi • To Share • Pizza • Pollo • Pasta • Fideos • Información,"CALLE ZACATECAS, Ext. 28, Int. SIN NUMERO, Col. PEÑA ALTA, loc. SAN JUAN IXTAYOPAN TLAHUAC CIUDAD DE MEXICO

Olla de piedra, LATAM",Todos los días1:00 p.m. - 9:30 p.m.,19.2296543,-99.0054727
https://www.ubereats.com/mx/store/chicogordito-burgers-mexico-city/wKCQMDSrR9uBu3Vnp6MCqQ,ChicoGordito Burgers (Mexico City),5.0 xStar (14) • Hamburguesas • Americana • Sándwiches • Información,"Avenida Norte del Comercio 425

Tláhuac, DF",Domingo4:00 p.m. - 10:00 p.m.Lunes - Jueves4:00 p.m. - 11:00 p.m.Viernes - Sábado5:00 p.m. - 11:59 p.m.,19.24674,-99.003184
https://www.ubereats.com/mx/store/mimi-sushi-villa-milpa-alta-mexico-city/GS1ynqe1U--F-XDd8Va_iQ,Mimi Sushi - Villa Milpa Alta (Mexico City),5.0 xStar (30) • Mexicana • Latinoamericana • Mexicana • Pescados y mariscos • Pescado frito con papas fritas • Pollo • Fried Chicken • Pollo salado • Fideos de carne • Carne • Sushi • Fideos • Arroz de cerdo estofado • Información,"Puebla Pte. 211

,",Todos los días2:00 p.m. - 9:30 p.m.,19.198070642613114,-99.0307518221366
https://www.ubereats.com/mx/store/el-texcal-fast-food/oLMWTOH7UfG3FbcghVSS6A,El Texcal (Fast Food), • Pizza • Americana • Italiana • Alitas • Comida rápida • Perros calientes • Información,"Soneto 87, Jaime Torres Bodet, Tláhuac Ciudad de México, CDMX, Piso

TLAHUAC, LATAM",Domingo2:00 p.m. - 9:00 p.m.Lunes - MiércolesJueves2:00 p.m. - 9:00 p.m.Viernes - Sábado2:00 p.m. - 10:00 p.m.,19.23303669483547,-98.99871819969103
https://www.ubereats.com/mx/store/antojitos-la-jessi-mexico-city/WhgEz_CuQhGHr4XVtcNgSg,Antojitos La Jessi (Mexico City),4.7 xStar (7) • Alitas • Americana • Comida rápida • Información,"San Juan Tlahuac 76 Barrio San Juan, Casa

Ciudad de México, DF",Domingo2:00 p.m. - 11:00 p.m.Lunes - Viernes12:00 p.m. - 11:00 p.m.Sábado2:00 p.m. - 11:00 p.m.,19.2710125,-99.0078892
https://www.ubereats.com/mx/store/capital-sushi-ramen-%26-nodles-del-mar/ja377H0eTqGn_NkR-LVfPA,CAPITAL SUSHI RAMEN & NODLES (Del Mar),4.3 xStar (800+) • Japonesa • Sushi • $ • Información,"Calle Sábalo mz2 lt8 colonia del mar

Ciudad de México, DF",Domingo2:00 p.m. - 10:30 p.m.Lunes - Miércoles2:00 p.m. - 9:30 p.m.Jueves - Sábado2:00 p.m. - 10:30 p.m.,19.295927642113888,-99.05553359538317
https://www.ubereats.com/mx/store/samburgers-san-mateo-mexico-city/HG_QyQk4RHOFQcEjMlMIiQ,Samburgers San Mateo (Mexico City),4.7 xStar (30) • Americana • Comida rápida • Hamburguesas • Perros calientes • Información,"Calzada Cuitláhuac 111

Tláhuac, DF",Domingo3:00 p.m. - 11:00 p.m.Lunes - MartesMiércoles - Sábado3:00 p.m. - 11:00 p.m.,19.2742382,-99.0026055
https://www.ubereats.com/mx/store/cafeteria-el-sendero-mexico-city/MtV1PkhaXYu7fWzGuh0x9w,Cafetería El Sendero (Mexico City),5.0 xStar (5) • Café • Crepe • BBQ • Mexicana • Americana • Comfort Food • Información,"Calle 2 de Abril 25

Xochimilco, LATAM",Domingo5:00 p.m. - 10:30 p.m.Lunes - MartesMiércoles - Sábado5:00 p.m. - 10:30 p.m.,19.24505,-99.07573
https://www.ubereats.com/mx/store/crepas-fannylu-mexico-city/XgfWlBIaVCGY5aLC4jxxnw,Crepas FannyLu (Mexico City),4.5 xStar (15) • Postres • Café y té • Waffles • Crepe • Bebidas • Información,"Atún 25

Tláhuac, LATAM",Todos los días5:30 p.m. - 11:00 p.m.,19.28451,-99.05861
https://www.ubereats.com/mx/store/freddys-pizzas-mexico-city/6OQuV6E4ViC6bRABvs7nPg,Freddys Pizzas (Mexico City),4.3 xStar (27) • Italiana • Pizza • Alitas • Mexicana • Comida rápida • Información,"López Mateos 28, Casa

Tláhuac, LATAM",Domingo1:00 p.m. - 10:00 p.m.Lunes - MartesMiércoles - Sábado1:00 p.m. - 10:00 p.m.,19.24758657257121,-99.0022539497376
https://www.ubereats.com/mx/store/dino-burgers/GgdrbUzeW6GnG_zSXdJfwA,Dino burger's,3.9 xStar (56) • Americana • Sándwiches • Hamburguesas • $$ • Información,"Aquiles Serdán 23, Dino burger's

Tláhuac, LATAM",Domingo3:00 p.m. - 10:30 p.m.Lunes - Viernes4:00 p.m. - 10:00 p.m.Sábado3:00 p.m. - 10:30 p.m.,19.273438360938624,-99.0008322294091
https://www.ubereats.com/mx/store/rocko-cafe-tlahuac/zLjMQ2LIUfGQFeLMYTHZHQ,Rocko Café Tláhuac,4.5 xStar (300+) • Café y té • Hamburguesas • Americana • $$$ • Información,"Avenida San Rafael Atlixco 7026

Tláhuac, DF",Domingo3:00 p.m. - 10:30 p.m.Lunes - Sábado2:30 p.m. - 10:30 p.m.,19.2707233,-99.0058842
https://www.ubereats.com/mx/store/ho-sushi/3o0-GdV8V3uHE4B_e8GbDw,Ho Sushi, • Japonesa • Sushi • Información,"Francisco Jiménez 115

Tláhuac, LATAM",Todos los días1:00 p.m. - 9:00 p.m.,19.291836779165013,-99.03635760186556
https://www.ubereats.com/mx/store/cafe-de-cannes-mexico-city/GXDqJ8rqQfe0PQ7i1LX98w,Café De Cannes (México City),4.8 xStar (27) • Café y té • Postres • Crepe • Información,"Centenario 1

, DF",Domingo1:00 p.m. - 9:15 p.m.Lunes - Sábado1:00 p.m. - 9:45 p.m.,19.29736214527655,-99.01645553829533
https://www.ubereats.com/mx/store/nonis-pizza/M9K5PS4fRXGk9ucACLhuWw,Nonis Pizza,4.5 xStar (29) • Pizza • Americana • Italiana • Información,"Angélica Paulet & Ricardo Monges López

Tláhuac, DF",Domingo4:50 p.m. - 11:00 p.m.Lunes5:30 p.m. - 10:15 p.m.MartesMiércoles5:30 p.m. - 11:00 p.m.Jueves5:00 p.m. - 11:00 p.m.Viernes5:00 p.m. - 11:10 p.m.Sábado4:50 p.m. - 11:20 p.m.,19.29713059471988,-99.05538360388896
https://www.ubereats.com/mx/store/wings-army-xochimilco-mexico-city/cXcRKdjKVG2n3RxOpu8yHA,Wings Army Xochimilco (Mexico City),3.3 xStar (98) • Alitas • Americana • Comida rápida • Información,"Mercado 49 Barrio Xaltocan Xochimilco, 49

Ciudad de México, LATAM",Domingo12:00 p.m. - 10:00 p.m.Lunes1:00 p.m. - 10:00 p.m.Martes - Sábado12:11 p.m. - 10:00 p.m.,19.2508683,-99.0944821
https://www.ubereats.com/mx/store/rodeo-cruzeli-s-pizza-xochimilco/gCmdc9BbVRyZelauQtUT1A,Rodeo Cruzeli´s Pizza Xochimilco,5.0 xStar (3) • Pizza • Americana • Italiana • Información,"Camino a Nativitas Madre selva Lirio acuático 4

Ciudad de México, LATAM",Todos los días12:30 p.m. - 9:30 p.m.,19.2517729,-99.1007157
https://www.ubereats.com/mx/store/tacos-fonda-argentina-express-exhibimex/_wkTRHcGRUiJF3VY3R0Aig,Tacos Fonda Argentina Express Exhibimex (Mexico City),"4.4 xStar (1,500+) • Mexicana • Tacos • Tacos • Carne • Empanadas • Queso • Ensaladas • Hamburguesas • Parrilla • Pollo • Bebidas • $$$$ • Información","calle 10 #132 interior FC-04 colonia san Pedro de los pinos alcaldía Álvaro Obregón cp 01180

,",Todos los días12:30 p.m. - 8:50 p.m.,19.3893468,-99.1913291
https://www.ubereats.com/mx/store/da-mishi/qDky0XDZR7O7kSDSPLDcMg,Da Mishi,"4.6 xStar (1,000+) • Americana • Alitas • $ • Información","Francisco Girardon 65

Ciudad de México, DF",Domingo2:00 p.m. - 11:00 p.m.LunesMartes - Sábado2:00 p.m. - 11:00 p.m.,19.3802083,-99.1935815
https://www.ubereats.com/mx/store/el-caldo-de-pollo-de-la-abuela/y3FxCTa9VSWo04OiVdLPNg,El Caldo de Pollo de la Abuela,3.7 xStar (260+) • Sopas • Saludable • $ • Información,"Doctora 43

Miguel Hidalgo, DF",Domingo8:30 a.m. - 9:30 p.m.Lunes - Martes12:30 p.m. - 9:30 p.m.Miércoles - Sábado8:30 a.m. - 9:30 p.m.,19.4022666,-99.1851799
https://www.ubereats.com/mx/store/pinche-gringo-bbq-san-angel/Qm4qy_wVTKKygTR8KEaBjQ,Pinche Gringo BBQ San Angel,"4.8 xStar (7,000+) • BBQ • Ambiente familiar • Americana • Hamburguesas • Sándwich • Sándwich de carne y queso • Sándwiches • Carne • $$$ • Información","Avenida de la Paz 57

Álvaro Obregón, CDMX",Domingo12:00 p.m. - 8:50 p.m.Lunes - Jueves1:00 p.m. - 8:50 p.m.Viernes - Sábado12:00 p.m. - 9:45 p.m.,19.3466269,-99.1892288
